,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_l1_ratio,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,split5_test_average_precision,split6_test_average_precision,split7_test_average_precision,split8_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
42,43.2450807624393,2.5646997870251345,0.023380941814846463,0.008231595195594044,1.0,0.30000000000000004,"{'C': 1.0, 'l1_ratio': 0.30000000000000004}",0.7211487101656822,0.7438949207938977,0.6989839917633669,0.6997767513963512,0.7270901138949469,0.7398534275152634,0.7005939884675191,0.7412588290481178,0.7199226702490994,0.721391489254916,0.017251339255879593,22,0.3008405694920496,0.32880300633561776,0.3008788461575349,0.3140547775010454,0.3436396170817822,0.3510806947794581,0.30292364993205495,0.3461587466913242,0.3396123610313676,0.32533247433358164,0.01964968447350332,43
43,43.05918542544047,2.682908714676235,0.02618296941121419,0.009982987587672026,1.0,0.4,"{'C': 1.0, 'l1_ratio': 0.4}",0.7211510824860998,0.743892634950621,0.6989846150196316,0.6997791507679078,0.7270903912185301,0.7398549123140646,0.7005972736289143,0.7412603187995365,0.7199236059591363,0.7213926650160492,0.017250508770148807,21,0.3008386022584202,0.3287963042856827,0.300877471710829,0.31405832949571316,0.34362970349855404,0.3510826603696775,0.3029237778637641,0.34615958327128443,0.33960899691368235,0.32533060329640084,0.0196488599271675,45
44,51.12489464547899,3.6758655386404104,0.02523946762084961,0.009221100478797076,1.0,0.5,"{'C': 1.0, 'l1_ratio': 0.5}",0.7211530841314524,0.7438880929503435,0.6989868667842007,0.6997805903908418,0.7270927946895862,0.7398549123140645,0.7006004023540529,0.7412595012530263,0.7199230712676866,0.7213932573483617,0.01724889164183911,20,0.3008405868301094,0.3287911694186574,0.3008799203487874,0.3140745710764641,0.34363327984398234,0.3510714209890482,0.30292322423508794,0.34615970324211476,0.33960729983396876,0.32533124175758,0.019645792164513145,44
45,47.70285360018412,3.438382742083588,0.024139669206407335,0.00846302206036297,1.0,0.6,"{'C': 1.0, 'l1_ratio': 0.6}",0.721156716747092,0.7438873211071592,0.6989886762378724,0.6997811810053788,0.7270954754842256,0.7398543697914257,0.700599933045282,0.7412608638305431,0.7199230044312555,0.7213941712978037,0.017248702617115315,19,0.3008347239424606,0.32878481628295025,0.30088217642987675,0.3140757718688645,0.3436302234020317,0.3510655852622769,0.30292179184427015,0.3461644733037441,0.33960518914905613,0.32532941683172567,0.01964549892174687,46
46,55.12140809165107,5.103650785155852,0.025074428982204862,0.00961245327083697,1.0,0.7000000000000001,"{'C': 1.0, 'l1_ratio': 0.7000000000000001}",0.72116079417281,0.7438849462050533,0.6989891386538106,0.6997829528489896,0.7270972318669202,0.7398534275152633,0.700601966716622,0.7412612090168477,0.7199245416691731,0.7213951342961655,0.017247748559557026,18,0.3008395843988471,0.328779524438861,0.3008808480989818,0.31407428665013737,0.34363518182211145,0.3510594213775353,0.30292070852016606,0.34616109827974584,0.33960766584841,0.3253287021594218,0.019644556271440388,47
47,52.971315966712105,3.384405011641352,0.023567014270358615,0.008692375698415399,1.0,0.8,"{'C': 1.0, 'l1_ratio': 0.8}",0.7211653905436195,0.7438835509500663,0.6989903248512177,0.6997848354328265,0.7270972318669202,0.739854997975534,0.7006036092973196,0.7412605913150399,0.7199276161450083,0.7213964609308392,0.017246964759749992,17,0.3008381079237169,0.3287757849516546,0.300879053895675,0.314073224375776,0.34363361042003804,0.35105413374806016,0.30291811882218234,0.3461650217398945,0.33960810069204106,0.32532723961878207,0.019644897062545016,48
48,115.3098247581058,162.768106301948,0.02393507957458496,0.008315336035725377,1.0,0.9,"{'C': 1.0, 'l1_ratio': 0.9}",0.7211682076741155,0.743881680714658,0.6989916316788694,0.699789781829574,0.7270962150137811,0.7398546267758336,0.7006041568242188,0.7412598464393307,0.7199284181821827,0.7213971739036181,0.01724555461463166,16,0.3008423388751978,0.32876757049387473,0.3008785640489666,0.31407744488955874,0.3436289982112962,0.35104603517431154,0.3029194507898737,0.34616320530708977,0.3396008058432446,0.32532493484815705,0.01964132203982355,50
49,3.4806989563835993,0.10190611043548896,0.02473608652750651,0.008852888661104192,1.0,1.0,"{'C': 1.0, 'l1_ratio': 1.0}",0.7211740643401469,0.7438786824007493,0.69899315966197,0.6997930302095274,0.7270976016316979,0.7398551978522956,0.7006055647505312,0.741257884327706,0.7199299554201004,0.7213983489549695,0.017244103510178212,15,0.30085247400698584,0.3287609683242588,0.3008799701989203,0.3140770488740993,0.3436239963605269,0.3510399411337297,0.30288263715765495,0.3461706358932951,0.33959918370498265,0.3253207617393837,0.019643630868116473,51
50,74.78947292433844,5.338638872726878,0.025182988908555772,0.009093003786994146,10.0,0.1,"{'C': 10.0, 'l1_ratio': 0.1}",0.7211408518542983,0.7439023720492547,0.6989773973099859,0.6997694794548641,0.7270897441301691,0.7398533132999711,0.7005929716318492,0.7412594467499257,0.7199157192602544,0.7213890328600637,0.017254649800377737,47,0.30083909419222027,0.32881793373032514,0.3008730541285364,0.3140331181155407,0.3436558423673958,0.35109305712811445,0.3029322634181461,0.34615520801937594,0.33960968472962605,0.325334361758809,0.019654122042966474,25
51,95.24073259035747,4.607286225474892,0.024867110782199435,0.008907184651718556,10.0,0.2,"{'C': 10.0, 'l1_ratio': 0.2}",0.721140332909207,0.7439023720492546,0.6989774174150265,0.699769405628047,0.7270891894830023,0.7398531419770324,0.7005925023230783,0.7412594467499256,0.7199157192602544,0.7213888364216475,0.017254680124458126,59,0.30083918114108243,0.32881633399299304,0.30087311461047395,0.31403346119083336,0.3436525211250571,0.35109227370208873,0.3029307353176779,0.34615547531456037,0.3396088585218277,0.32533355054628826,0.019653748467486288,42
52,54.51708102226257,5.759780637596275,0.025684515635172527,0.010549746151156447,10.0,0.30000000000000004,"{'C': 10.0, 'l1_ratio': 0.30000000000000004}",0.7211406294492592,0.7439023720492546,0.6989774576251081,0.6997698855023584,0.7270890970418078,0.7398529992079169,0.7005925805412069,0.7412594830853261,0.7199155187509607,0.7213888914725776,0.017254582748791027,56,0.30083917537845,0.32881639219223313,0.3008727282425895,0.3140389055069627,0.34365271504942246,0.3510903385742631,0.30293174929568034,0.3461561063529567,0.339608049703388,0.3253340178106607,0.01965307498291446,37
53,44.75888808568319,7.5806686911644166,0.023633877436319988,0.008537614219491518,10.0,0.4,"{'C': 10.0, 'l1_ratio': 0.4}",0.7211415190694158,0.7439025501669125,0.698977477730149,0.6997700331559927,0.7270890970418079,0.7398534846229097,0.700593284504363,0.7412599736132321,0.7199157860966856,0.7213892451112742,0.0172546073667829,31,0.30083994511486756,0.32881688023814154,0.30087258510168796,0.314039079581254,0.3436532358152405,0.3510908838702733,0.30293221737113907,0.3461571219508041,0.3396074713823354,0.3253343800473048,0.019653133620238784,24
