,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,split5_test_average_precision,split6_test_average_precision,split7_test_average_precision,split8_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
32,705.8995495107439,32.2080348858281,0.37705736690097386,0.11121968129093332,4,auto,1200,"{'max_depth': 4, 'max_features': 'auto', 'n_estimators': 1200}",0.8524881526689013,0.8571766825342783,0.8171351241697372,0.8157631476240667,0.8337996067181822,0.851555012652199,0.8439929259524621,0.8629045901421332,0.8330183332330787,0.8408703972994487,0.01604047723378534,5,0.5235031653980812,0.5631780067634503,0.48309371540113566,0.4889892027885938,0.5392633605016176,0.5552046916599984,0.5640034565370246,0.5604898060800383,0.5379300318095008,0.5350728263266045,0.029180105433873633,4
33,879.3602961434258,39.502814385788376,0.46632247500949436,0.13987104789332813,4,auto,1500,"{'max_depth': 4, 'max_features': 'auto', 'n_estimators': 1500}",0.8536570394197361,0.8584233873947144,0.8178238022371683,0.8167461147806936,0.835408453266539,0.8520322898053144,0.8454747683961216,0.8636994996978711,0.8343741102400096,0.8419599405820186,0.01603135420885587,1,0.5264843241484469,0.566563028022413,0.4848862901265541,0.4920029175065841,0.5422250027559219,0.556203199805487,0.5660378943500952,0.5615582396576324,0.5413416546584848,0.5374780612257355,0.02902927892940985,1
34,1057.7107673486073,48.007527435367166,0.5551828278435601,0.16654715401258163,4,auto,1800,"{'max_depth': 4, 'max_features': 'auto', 'n_estimators': 1800}",0.8528008541539664,0.8588388171455701,0.8172941550424347,0.817214324454908,0.8350186287495073,0.8518926330565326,0.8457725448111659,0.8635244539061827,0.8350002339275093,0.8419285161386418,0.015979157882965854,3,0.5242307810244025,0.5654861508830575,0.4825676004718679,0.4929976763190349,0.54197970611144,0.5556326802594096,0.5659387280412884,0.561903667330008,0.5425580387281033,0.5370327810187346,0.029314583685669627,2
35,1176.1759428977966,53.55083953595103,0.6129365497165256,0.18210225443366088,4,auto,2000,"{'max_depth': 4, 'max_features': 'auto', 'n_estimators': 2000}",0.85271381964864,0.8586046517979389,0.8174616903473889,0.8176008816693807,0.8351448109799433,0.8513802347010044,0.845751973443381,0.8635141709878542,0.8353671659348078,0.8419488221678155,0.015789716067661382,2,0.5232571581032117,0.5645207541571508,0.48236328411364476,0.4938881719225704,0.5416741563175711,0.5547115165526411,0.5645754868297749,0.5603437383461928,0.5442975963360859,0.5366257625198715,0.028834654371690062,3
36,6.979423496458265,0.29670895756519533,0.047908782958984375,0.012851640859046337,4,sqrt,100,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 100}",0.7687313786747522,0.7684009122117732,0.7347474213777302,0.7377065706642425,0.752067909520038,0.77001051922843,0.7409589229676584,0.7762372476370181,0.7610200576130036,0.7566534377660719,0.014798973712992209,71,0.36350222432648627,0.37899457671887177,0.3529383597462178,0.36361720386470253,0.38283392275072686,0.3976555531176714,0.3627751224824275,0.404919650557683,0.40041688474730064,0.3786281664791209,0.01798537295182936,71
37,13.889711538950602,0.5874418528226225,0.0779226885901557,0.021978824257223802,4,sqrt,200,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 200}",0.7872892999527092,0.7937013083840367,0.7547184821820082,0.755208731113762,0.7732054206037372,0.7906272075674484,0.7625001173271926,0.7969457370763158,0.7794153817362768,0.7770679651048318,0.015528110605384745,63,0.3951897655919757,0.42041968139199226,0.377236879771371,0.38861588619010845,0.41772621290398243,0.43333991879188616,0.3953343564213805,0.43811306157053376,0.4313154281860645,0.41081013231325497,0.020861786785744928,62
38,27.73785988489787,1.1622676379144372,0.13843107223510742,0.0394447981889586,4,sqrt,400,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 400}",0.8091263611281067,0.8156373291744048,0.7770242006386568,0.7740210960868207,0.7962748602104258,0.8158605351329095,0.7902454171998535,0.8201331183731043,0.7999701241152528,0.799810338006615,0.015972935671453595,50,0.43369622912340877,0.4655746020087259,0.412256260050325,0.4197747877945801,0.4613262301010975,0.4766252067341162,0.4419707421096455,0.4802568602202898,0.47062716584164044,0.4513453426648699,0.02374132981874207,51
39,55.43844109111362,2.3172164028054136,0.261138121287028,0.07747475043071014,4,sqrt,800,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 800}",0.8360565718353821,0.8426451612156282,0.8030537144364447,0.7995237948814908,0.8180155500879671,0.8381039633277539,0.8226708987888705,0.8479127855917057,0.8216253283339683,0.8255119742776901,0.016070062482594037,21,0.48783184176374994,0.5219946041649185,0.4578286356658204,0.46248367228321585,0.5048405153604157,0.5225422679347619,0.5121789054488741,0.5350245293752147,0.5116109187902353,0.5018150989763562,0.025450421318027015,29
40,69.30790967411465,2.9094108426784664,0.32163665029737687,0.09538306656297954,4,sqrt,1000,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 1000}",0.8426228582116724,0.8485863647548616,0.8087162589665968,0.8057490566686157,0.8221400913023189,0.8431828318425382,0.82880632878521,0.8538761515142597,0.8273168514693988,0.8312218659461635,0.01614764774689721,14,0.5040941796233892,0.5373639175987587,0.46876415835875856,0.47211284737246423,0.5148569615388618,0.533103427883166,0.5278449505569109,0.5465208237520461,0.5217611127583304,0.5140469310491873,0.026076788037272834,14
41,83.24433599578009,3.506358830881734,0.379227426317003,0.11264095897516396,4,sqrt,1200,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 1200}",0.8459951116855091,0.8523862971829594,0.8116448999442486,0.8093171067403256,0.8252597967329062,0.8470310305817157,0.8342811284685829,0.8571029712547014,0.8304792172117177,0.8348330622002963,0.016251870147355036,12,0.5106583567857446,0.5459040558809487,0.4757658976743574,0.4780247784565888,0.5213569761939381,0.5405437454851847,0.5383374178560973,0.5533495710523065,0.5286260087700129,0.5213963120172421,0.026679296861481346,12
42,104.00527845488654,4.338119559496669,0.46787781185574,0.13969210895591525,4,sqrt,1500,"{'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 1500}",0.8499747533213041,0.8562336385943441,0.8156081865313517,0.8127788092819651,0.829638089026047,0.8497957830571894,0.8382896511158597,0.8599255414973892,0.8337004658499254,0.8384383242528195,0.016055439460710585,8,0.5190323373140968,0.5571298018029187,0.48295993935306414,0.4848065766749763,0.5296412090091688,0.5464035466018055,0.5463035282998241,0.5593592385856545,0.5361504720552932,0.5290874055218668,0.02695435737599176,8
